Tamano 10 , Tamano 20 , Tamano 30 , Tamano 40 , Tamano 50 , Tamano 60 , Tamano 70 , Tamano 80 , Tamano 90 , Tamano 100 , Tamano 110 , Tamano 120 , Tamano 130 , Tamano 140 , Tamano 150 , Tamano 160 , Tamano 170 , Tamano 180 , Tamano 190 , Tamano 200 , Tamano 210 , Tamano 220 , Tamano 230 , Tamano 240 , Tamano 250 , Tamano 260 , Tamano 270 , Tamano 280 , Tamano 290 , Tamano 300 , Tamano 310 , Tamano 320 , Tamano 330 , Tamano 340 , Tamano 350 , Tamano 360 , Tamano 370 , Tamano 380 , Tamano 390 , Tamano 400 , Tamano 410 , Tamano 420 , Tamano 430 , Tamano 440 , Tamano 450 , Tamano 460 , Tamano 470 , Tamano 480 , Tamano 490 , Tamano 500 , Tamano 510 , Tamano 520 , Tamano 530 , Tamano 540 , Tamano 550 , Tamano 560 , Tamano 570 , Tamano 580 , Tamano 590 , Tamano 600 , Tamano 610 , Tamano 620 , Tamano 630 , Tamano 640 , Tamano 650 , Tamano 660 , Tamano 670 , Tamano 680 , Tamano 690 , Tamano 700 , Tamano 710 , Tamano 720 , Tamano 730 , Tamano 740 , Tamano 750 , Tamano 760 , Tamano 770 , Tamano 780 , Tamano 790 , Tamano 800 , Tamano 810 , Tamano 820 , Tamano 830 , Tamano 840 , Tamano 850 , Tamano 860 , Tamano 870 , Tamano 880 , Tamano 890 , Tamano 900 , Tamano 910 , Tamano 920 , Tamano 930 , Tamano 940 , Tamano 950 , Tamano 960 , Tamano 970 , Tamano 980 , Tamano 990 , Tamano 1000
100 , 500 , 700 , 1400 , 1900 , 3100 , 4200 , 6500 , 7100 , 8800 , 10300 , 15900 , 14200 , 21300 , 19500 , 24100 , 25300 , 32700 , 31300 , 42400 , 37400 , 55800 , 44200 , 48000 , 52100 , 62500 , 61500 , 81700 , 87400 , 74300 , 79400 , 109300 , 104400 , 107500 , 126200 , 107600 , 123200 , 117700 , 140100 , 131700 , 147000 , 144100 , 147000 , 208600 , 166800 , 210000 , 174200 , 233200 , 242600 , 228000 , 290800 , 229500 , 221500 , 254500 , 262200 , 254200 , 269900 , 275100 , 294000 , 310300 , 304900 , 344500 , 352100 , 315900 , 369900 , 356100 , 345700 , 365700 , 443600 , 466500 , 443000 , 460600 , 448600 , 514200 , 480800 , 443800 , 477100 , 598500 , 617600 , 514500 , 587700 , 523300 , 594900 , 540400 , 575900 , 635700 , 607000 , 743900 , 600000 , 774400 , 659400 , 667700 , 772400 , 680700 , 935300 , 805400 , 719400 , 851800 , 758800 , 783000
100 , 500 , 700 , 1500 , 1900 , 3000 , 4200 , 6700 , 7000 , 8800 , 10300 , 16200 , 14200 , 21200 , 19400 , 21600 , 25600 , 27400 , 31000 , 41200 , 45800 , 55800 , 53600 , 47800 , 52000 , 62600 , 61500 , 81000 , 69500 , 74300 , 79400 , 108100 , 92200 , 104700 , 124700 , 129600 , 124400 , 122000 , 131100 , 137000 , 136100 , 153600 , 157600 , 186400 , 166200 , 172100 , 174100 , 246300 , 244900 , 204100 , 219800 , 221100 , 232500 , 296300 , 247600 , 246800 , 257600 , 311500 , 293100 , 289300 , 323200 , 324600 , 332400 , 334100 , 380200 , 361000 , 355400 , 358200 , 387400 , 454600 , 430800 , 455400 , 423000 , 579700 , 433700 , 507900 , 485800 , 633400 , 522500 , 510400 , 511800 , 511300 , 583900 , 536600 , 576800 , 621900 , 575400 , 632200 , 626800 , 790800 , 660400 , 678200 , 683400 , 734600 , 858800 , 743000 , 752400 , 764300 , 741700 , 859200
100 , 500 , 800 , 1500 , 1900 , 2900 , 4200 , 6700 , 7100 , 8900 , 10300 , 15900 , 14300 , 20700 , 19300 , 23100 , 27600 , 27400 , 30900 , 48000 , 41400 , 56300 , 60600 , 47900 , 52100 , 60900 , 61400 , 81600 , 69600 , 83900 , 92700 , 110800 , 94500 , 96800 , 124600 , 122900 , 122800 , 117800 , 123800 , 139500 , 180000 , 164400 , 156000 , 279400 , 169700 , 170400 , 203100 , 199400 , 234300 , 209300 , 233500 , 214600 , 229500 , 256700 , 304800 , 250800 , 272100 , 267900 , 278600 , 291500 , 337900 , 305800 , 328900 , 329200 , 347000 , 353300 , 367300 , 368300 , 390100 , 438600 , 435500 , 409800 , 465200 , 540300 , 469200 , 454600 , 541700 , 658500 , 537600 , 512800 , 502200 , 509900 , 526300 , 553600 , 891500 , 624800 , 581000 , 645000 , 613500 , 718100 , 668400 , 672200 , 685800 , 686400 , 856900 , 739000 , 742100 , 756300 , 864000 , 799900
100 , 400 , 700 , 1500 , 2000 , 2900 , 4200 , 7100 , 8300 , 8800 , 10400 , 15600 , 14300 , 20400 , 19500 , 25400 , 26900 , 27400 , 30900 , 41100 , 42000 , 54700 , 60900 , 47900 , 52100 , 59000 , 61500 , 80700 , 69500 , 76600 , 79300 , 107700 , 96800 , 99000 , 122700 , 108800 , 122700 , 132800 , 142500 , 133500 , 143900 , 177400 , 157800 , 179400 , 180200 , 257000 , 229300 , 234000 , 232500 , 199800 , 210000 , 214300 , 221900 , 279500 , 317500 , 256900 , 317200 , 271100 , 272100 , 286900 , 322700 , 323200 , 348400 , 347200 , 344100 , 375600 , 459300 , 357700 , 432700 , 440900 , 512900 , 416700 , 435100 , 483000 , 446900 , 451700 , 580400 , 639000 , 488300 , 514500 , 519000 , 577600 , 528400 , 573300 , 584900 , 694900 , 606200 , 619200 , 610100 , 651400 , 625700 , 648500 , 705000 , 743800 , 847700 , 740500 , 744300 , 770900 , 918800 , 890000
100 , 400 , 800 , 1400 , 2000 , 2900 , 4200 , 7200 , 7600 , 8900 , 10300 , 15400 , 14200 , 20800 , 19300 , 30600 , 28600 , 27400 , 31000 , 41200 , 75300 , 55200 , 61100 , 48000 , 52000 , 60400 , 61500 , 94100 , 69100 , 78300 , 79400 , 105900 , 95400 , 112400 , 123100 , 116200 , 122600 , 119700 , 134700 , 143400 , 137900 , 187700 , 152400 , 162800 , 203700 , 232800 , 197000 , 210800 , 255700 , 199500 , 218300 , 509500 , 224100 , 284800 , 301400 , 264200 , 258600 , 276100 , 275900 , 311700 , 338300 , 351100 , 312100 , 324500 , 348000 , 414200 , 371100 , 376200 , 393600 , 447500 , 477700 , 535700 , 826300 , 455700 , 451500 , 480200 , 558200 , 487800 , 491000 , 784400 , 510000 , 540500 , 572800 , 577600 , 648700 , 786800 , 597900 , 614500 , 809500 , 718600 , 687700 , 644900 , 683900 , 860600 , 876700 , 736700 , 749600 , 764100 , 774800 , 809600
200 , 400 , 800 , 1600 , 2000 , 20400 , 4200 , 6700 , 7100 , 8800 , 10300 , 17000 , 14200 , 23400 , 19500 , 23800 , 28500 , 27300 , 31000 , 41100 , 43200 , 55400 , 64400 , 47800 , 52100 , 63000 , 61500 , 73100 , 75000 , 76600 , 79400 , 105200 , 95300 , 120700 , 134400 , 110100 , 122800 , 117300 , 134400 , 131300 , 145500 , 178400 , 150000 , 306700 , 203000 , 180600 , 206600 , 207300 , 241400 , 209200 , 212200 , 238300 , 245600 , 282200 , 309000 , 251200 , 271100 , 289300 , 273400 , 363600 , 305800 , 342100 , 321300 , 323300 , 359600 , 352300 , 354100 , 362700 , 440100 , 448800 , 420600 , 521400 , 437700 , 441700 , 509500 , 453900 , 511000 , 600900 , 478700 , 842900 , 521000 , 531800 , 540100 , 552700 , 587400 , 588100 , 600600 , 707300 , 796700 , 694900 , 741800 , 682300 , 663900 , 810600 , 870600 , 691800 , 797700 , 763400 , 809400 , 801700
200 , 400 , 700 , 1500 , 1900 , 19900 , 4200 , 6600 , 7000 , 8900 , 90500 , 16200 , 14200 , 20000 , 19300 , 27000 , 40200 , 27300 , 31100 , 42600 , 39100 , 55200 , 63800 , 48000 , 52000 , 63200 , 61600 , 64700 , 69000 , 78500 , 79300 , 106800 , 99800 , 134300 , 124100 , 109800 , 125200 , 117400 , 134400 , 141300 , 138000 , 188000 , 152600 , 207600 , 170800 , 215700 , 199600 , 203000 , 238100 , 207200 , 257100 , 214600 , 368300 , 249200 , 340400 , 260900 , 256200 , 274100 , 303000 , 345300 , 334700 , 334700 , 327400 , 334500 , 330800 , 349000 , 379300 , 386900 , 406000 , 414700 , 498300 , 513300 , 436000 , 501200 , 530200 , 485900 , 481400 , 611800 , 504500 , 668400 , 542400 , 530000 , 542300 , 575400 , 560200 , 594300 , 608500 , 626400 , 784400 , 688700 , 700500 , 658200 , 665000 , 684400 , 869400 , 722400 , 774000 , 730000 , 893400 , 759000
200 , 400 , 800 , 1600 , 1900 , 4700 , 4100 , 7200 , 7100 , 27800 , 21800 , 15600 , 14200 , 20300 , 19500 , 24600 , 24800 , 27400 , 30800 , 46000 , 38200 , 57100 , 62700 , 53700 , 52200 , 62100 , 61400 , 64300 , 68900 , 86800 , 79400 , 104400 , 94100 , 120900 , 128900 , 109600 , 122000 , 119900 , 134100 , 129000 , 138500 , 179300 , 161800 , 199400 , 173200 , 173100 , 205300 , 192800 , 237600 , 225000 , 256400 , 212900 , 276800 , 247800 , 245400 , 254000 , 280400 , 273800 , 276400 , 340000 , 318100 , 313900 , 338200 , 323700 , 329200 , 357400 , 358600 , 375400 , 385400 , 459600 , 511800 , 524700 , 465400 , 458400 , 455200 , 514000 , 610000 , 529400 , 497100 , 557400 , 569700 , 545600 , 554800 , 565500 , 562600 , 593000 , 641900 , 587800 , 775600 , 815400 , 711900 , 671200 , 678300 , 671500 , 908200 , 720000 , 734500 , 726400 , 759200 , 775800
100 , 500 , 700 , 1400 , 1900 , 3900 , 4200 , 6900 , 7100 , 9600 , 13600 , 15500 , 14300 , 23300 , 19400 , 21800 , 42100 , 27400 , 31100 , 44000 , 38400 , 82800 , 54600 , 61000 , 52000 , 56800 , 61500 , 64300 , 68900 , 76500 , 79500 , 107200 , 93400 , 124600 , 129600 , 109800 , 122000 , 117200 , 133900 , 135000 , 142300 , 185300 , 175900 , 157500 , 165500 , 172700 , 197200 , 198900 , 239000 , 206200 , 232300 , 212500 , 271900 , 266900 , 249700 , 260900 , 262000 , 292600 , 288800 , 292200 , 301700 , 313400 , 392900 , 324100 , 334400 , 340500 , 397700 , 407100 , 378800 , 441100 , 524700 , 554700 , 417200 , 424400 , 441500 , 611100 , 456300 , 562500 , 499100 , 516100 , 508300 , 645700 , 563100 , 575600 , 591100 , 609300 , 629100 , 777100 , 608800 , 695600 , 657200 , 866400 , 681300 , 693900 , 856400 , 753800 , 759400 , 756600 , 780100 , 777800
100 , 400 , 800 , 1500 , 1900 , 11400 , 4100 , 7000 , 7100 , 10100 , 11900 , 16000 , 14200 , 21000 , 19400 , 21800 , 33100 , 27300 , 30900 , 42500 , 42800 , 49700 , 55400 , 63500 , 52000 , 56800 , 61400 , 66600 , 69000 , 76500 , 79400 , 113700 , 95900 , 95800 , 124400 , 110200 , 127200 , 117300 , 135700 , 139600 , 141100 , 183700 , 167800 , 159500 , 217400 , 170100 , 185000 , 214900 , 241500 , 205500 , 236900 , 240300 , 261700 , 268500 , 238900 , 259300 , 266400 , 284400 , 281900 , 298800 , 299900 , 330000 , 402300 , 327100 , 327300 , 345800 , 421600 , 377800 , 377000 , 731500 , 483400 , 558300 , 426800 , 435100 , 464900 , 478800 , 470700 , 590000 , 509100 , 513200 , 498800 , 642400 , 550100 , 579200 , 592700 , 624200 , 604900 , 635500 , 638100 , 647400 , 652000 , 680400 , 698300 , 740200 , 851700 , 725500 , 734700 , 755500 , 772400 , 805100
100 , 500 , 800 , 1300 , 1900 , 3600 , 4200 , 7200 , 7100 , 9400 , 10600 , 15500 , 14100 , 21400 , 19400 , 21800 , 29500 , 27400 , 30900 , 43400 , 44300 , 91400 , 54000 , 63300 , 51900 , 59600 , 61500 , 67100 , 69000 , 76400 , 79300 , 102400 , 104800 , 93800 , 125200 , 112300 , 138900 , 123600 , 143700 , 131300 , 175400 , 180600 , 158900 , 278300 , 217400 , 187000 , 183000 , 208300 , 244100 , 284600 , 227100 , 228500 , 226500 , 236100 , 236300 , 251700 , 255900 , 264100 , 281600 , 300500 , 300300 , 310700 , 408900 , 377700 , 332500 , 340300 , 414700 , 372500 , 393100 , 478900 , 482700 , 518200 , 493300 , 537700 , 502300 , 447000 , 561000 , 589300 , 507600 , 517300 , 514400 , 645000 , 581300 , 677400 , 586000 , 559100 , 630000 , 606000 , 626400 , 662500 , 688400 , 724200 , 678300 , 874400 , 862700 , 722100 , 793100 , 759200 , 804100 , 800000
100 , 400 , 700 , 1500 , 1900 , 3300 , 4200 , 7200 , 7000 , 8900 , 27400 , 15200 , 14400 , 21600 , 19400 , 21700 , 25800 , 29900 , 31100 , 43900 , 45800 , 69300 , 54000 , 64700 , 52000 , 58300 , 61500 , 66800 , 69000 , 74200 , 79400 , 105700 , 129400 , 93700 , 124000 , 117400 , 147300 , 121000 , 167400 , 137200 , 154200 , 196600 , 159100 , 224100 , 192900 , 180200 , 204800 , 204500 , 239300 , 248500 , 227200 , 227100 , 229500 , 235900 , 249600 , 258100 , 258700 , 290600 , 381500 , 326200 , 303500 , 300000 , 393000 , 396600 , 328100 , 358100 , 420800 , 378500 , 433000 , 475200 , 482800 , 582300 , 565500 , 524100 , 455300 , 453800 , 475400 , 593500 , 506600 , 513400 , 511800 , 605800 , 681900 , 738300 , 631400 , 560500 , 656900 , 626100 , 610600 , 643100 , 625800 , 703400 , 748900 , 971700 , 861700 , 697400 , 748300 , 766600 , 776100 , 799700
100 , 400 , 800 , 1300 , 2000 , 3000 , 4200 , 7300 , 7100 , 8900 , 12800 , 15600 , 14300 , 20300 , 19400 , 21700 , 25200 , 32200 , 31000 , 41000 , 52300 , 54400 , 54100 , 65700 , 59800 , 62200 , 65200 , 66900 , 69000 , 74200 , 79300 , 102500 , 114800 , 93400 , 127200 , 123000 , 142600 , 124700 , 153200 , 136900 , 142900 , 202200 , 153700 , 244200 , 175600 , 180400 , 188200 , 218800 , 255900 , 248800 , 226900 , 219600 , 233000 , 238600 , 251300 , 260400 , 268700 , 302300 , 331600 , 334000 , 305300 , 304400 , 500500 , 441400 , 332200 , 375300 , 392600 , 443400 , 503900 , 509000 , 507200 , 489700 , 474200 , 529100 , 461000 , 462100 , 507400 , 526800 , 496800 , 526200 , 497300 , 553600 , 745600 , 675900 , 592500 , 600900 , 645200 , 620400 , 644700 , 646500 , 659900 , 647800 , 695300 , 866900 , 868200 , 691100 , 751700 , 803700 , 791000 , 811300
100 , 400 , 800 , 1300 , 1900 , 2800 , 4200 , 7300 , 7100 , 8900 , 13100 , 15600 , 14300 , 18400 , 19400 , 21600 , 27800 , 33300 , 31000 , 40800 , 37700 , 71900 , 53900 , 66000 , 53300 , 57300 , 62000 , 67100 , 69000 , 74100 , 79400 , 103900 , 113600 , 93400 , 125300 , 128100 , 153300 , 117400 , 155100 , 137600 , 140900 , 212900 , 165100 , 173300 , 171900 , 175200 , 176900 , 229800 , 227300 , 247300 , 226800 , 220500 , 237700 , 270800 , 260900 , 275200 , 353000 , 265800 , 281600 , 305100 , 393700 , 359800 , 443300 , 448600 , 366600 , 400400 , 393000 , 385700 , 405400 , 403000 , 489800 , 422600 , 468100 , 532300 , 498800 , 549900 , 494400 , 611100 , 508500 , 518400 , 497200 , 525000 , 703800 , 620900 , 585100 , 580400 , 624700 , 611400 , 638700 , 629200 , 640700 , 665400 , 681300 , 839000 , 853200 , 700200 , 755500 , 733400 , 936600 , 785800
100 , 500 , 700 , 1400 , 1900 , 2900 , 4100 , 7000 , 7000 , 8900 , 12800 , 15700 , 14200 , 17100 , 19300 , 22800 , 45600 , 29400 , 30900 , 40900 , 40800 , 48900 , 58700 , 66100 , 52600 , 61900 , 68700 , 66600 , 69000 , 80800 , 79300 , 102500 , 119300 , 93900 , 123500 , 128200 , 157300 , 117400 , 163700 , 128400 , 134800 , 204300 , 158000 , 159000 , 187600 , 178000 , 206800 , 229500 , 223500 , 246100 , 229400 , 222900 , 228800 , 242400 , 244600 , 274000 , 270100 , 261800 , 322200 , 309600 , 323900 , 359400 , 318300 , 423400 , 339200 , 384300 , 403300 , 377300 , 452100 , 424100 , 605500 , 414100 , 497900 , 481600 , 481200 , 462600 , 499800 , 598800 , 578500 , 532600 , 520400 , 555000 , 661900 , 601200 , 582100 , 573400 , 608500 , 664900 , 629500 , 618100 , 655500 , 646200 , 651900 , 746400 , 883500 , 752300 , 730700 , 759700 , 939900 , 864300
200 , 400 , 800 , 1300 , 1900 , 2900 , 4200 , 6600 , 7100 , 9000 , 13000 , 15700 , 14300 , 17000 , 19500 , 24500 , 26600 , 53600 , 31000 , 40800 , 38200 , 52800 , 54500 , 65400 , 52800 , 56800 , 88400 , 67000 , 68900 , 74200 , 90100 , 126300 , 114900 , 132000 , 130200 , 161100 , 153200 , 117100 , 185100 , 128400 , 134800 , 205000 , 179100 , 161400 , 168400 , 177300 , 179300 , 229300 , 243300 , 232200 , 253600 , 232400 , 227500 , 252500 , 252200 , 246500 , 269500 , 268900 , 330400 , 363700 , 412000 , 357800 , 339000 , 407100 , 372600 , 387800 , 370600 , 359800 , 422900 , 405700 , 408300 , 436800 , 426100 , 446900 , 468000 , 516000 , 467100 , 594000 , 493100 , 535700 , 542700 , 537100 , 674900 , 582600 , 569600 , 583900 , 614900 , 654100 , 658400 , 634500 , 662100 , 663600 , 682200 , 806400 , 681700 , 718000 , 737700 , 762500 , 989500 , 892100
200 , 400 , 700 , 1300 , 1900 , 2900 , 4100 , 6500 , 7100 , 8900 , 12700 , 16800 , 14100 , 17100 , 19400 , 21600 , 27800 , 30100 , 31000 , 40900 , 37500 , 56900 , 54000 , 65200 , 54700 , 58800 , 64800 , 66800 , 69300 , 74300 , 92000 , 102800 , 113200 , 109300 , 123300 , 163300 , 153000 , 117200 , 125100 , 140900 , 141600 , 201200 , 152500 , 159500 , 169500 , 185000 , 217300 , 229500 , 203900 , 217800 , 209700 , 227100 , 255200 , 231800 , 267600 , 282900 , 273800 , 289200 , 284500 , 321200 , 309400 , 341600 , 369300 , 408200 , 331000 , 353600 , 383700 , 358200 , 376300 , 398300 , 412200 , 484600 , 430800 , 446600 , 453800 , 462000 , 464600 , 590700 , 475500 , 492900 , 522100 , 529700 , 678100 , 589000 , 576800 , 573900 , 611800 , 707700 , 676300 , 643500 , 762800 , 648700 , 683100 , 949100 , 709300 , 729600 , 765100 , 764500 , 958600 , 789800
200 , 400 , 800 , 1300 , 1900 , 2900 , 4200 , 6600 , 8100 , 9000 , 21600 , 15100 , 14300 , 17100 , 19300 , 21700 , 76100 , 31400 , 31100 , 42600 , 40100 , 49900 , 53800 , 65400 , 62300 , 73300 , 63400 , 67000 , 135900 , 74300 , 89100 , 117000 , 115500 , 96700 , 123500 , 143400 , 154800 , 117100 , 167200 , 128900 , 141600 , 179600 , 150200 , 156100 , 170700 , 190100 , 222300 , 234300 , 189000 , 200900 , 228200 , 224900 , 269100 , 228900 , 281400 , 245400 , 306900 , 275500 , 317900 , 325400 , 302600 , 331700 , 422100 , 430300 , 354400 , 353600 , 404300 , 358700 , 383800 , 427000 , 418100 , 467900 , 438800 , 637900 , 499900 , 454300 , 523000 , 558200 , 516100 , 502100 , 534000 , 549100 , 637600 , 595500 , 573700 , 670900 , 619900 , 775100 , 601100 , 652700 , 772200 , 659000 , 677600 , 697900 , 695500 , 728200 , 752700 , 952500 , 965900 , 803700
100 , 400 , 800 , 1300 , 1900 , 2900 , 4100 , 6700 , 23500 , 10300 , 12400 , 15400 , 14200 , 17000 , 19500 , 21700 , 25200 , 29200 , 31100 , 40900 , 40000 , 45000 , 54000 , 66900 , 65900 , 65700 , 69200 , 66800 , 75000 , 74400 , 81900 , 110300 , 113600 , 94000 , 122400 , 136000 , 179600 , 117300 , 177300 , 128400 , 153700 , 175200 , 150000 , 165000 , 167400 , 198500 , 235800 , 242300 , 188400 , 201100 , 224300 , 231000 , 241600 , 240700 , 276100 , 255400 , 362400 , 323000 , 332800 , 289500 , 311500 , 378900 , 365100 , 448200 , 342700 , 356100 , 357300 , 432800 , 435900 , 398600 , 415600 , 423200 , 429700 , 439100 , 463400 , 498300 , 478400 , 490000 , 504500 , 510500 , 522700 , 545800 , 546900 , 581900 , 571300 , 598900 , 669600 , 761600 , 673500 , 649000 , 627600 , 750200 , 687900 , 703700 , 708200 , 764000 , 768900 , 921500 , 975700 , 827500
100 , 500 , 700 , 1300 , 1900 , 2800 , 4200 , 6600 , 8100 , 10000 , 10900 , 15800 , 14200 , 17100 , 31100 , 24000 , 115000 , 27300 , 31000 , 41400 , 42600 , 41500 , 54000 , 65700 , 64400 , 63500 , 63700 , 67200 , 101900 , 74300 , 79200 , 127300 , 110700 , 96700 , 121100 , 130500 , 139800 , 117200 , 171400 , 134100 , 165600 , 180700 , 147800 , 162600 , 165200 , 204400 , 236000 , 219800 , 196900 , 207900 , 206300 , 239600 , 233400 , 269700 , 248400 , 247800 , 263600 , 288500 , 296600 , 287800 , 299900 , 444900 , 464200 , 442400 , 344000 , 337800 , 361600 , 495300 , 441600 , 377800 , 425500 , 420300 , 432900 , 452100 , 432400 , 462400 , 464000 , 491000 , 491600 , 505000 , 530600 , 526100 , 638800 , 547100 , 571200 , 569800 , 656500 , 766200 , 667100 , 650700 , 650100 , 917900 , 701800 , 709800 , 722100 , 699200 , 780100 , 935500 , 967000 , 767400
100 , 400 , 800 , 1300 , 1900 , 2800 , 4100 , 6500 , 7000 , 9900 , 10700 , 16600 , 14300 , 17100 , 20800 , 24000 , 25900 , 27300 , 31300 , 41600 , 37800 , 41600 , 53900 , 65800 , 70700 , 56700 , 61700 , 70200 , 74200 , 74600 , 79300 , 127300 , 117200 , 98800 , 122500 , 131500 , 140400 , 124100 , 174100 , 128700 , 137800 , 178700 , 147800 , 161700 , 171700 , 200600 , 225600 , 201900 , 196800 , 196200 , 245900 , 219000 , 271800 , 239000 , 285400 , 255400 , 255800 , 277400 , 297200 , 304500 , 299400 , 307100 , 321100 , 439400 , 447300 , 337700 , 366500 , 494000 , 401300 , 387300 , 395200 , 478900 , 458800 , 465100 , 482500 , 482400 , 540100 , 477100 , 499100 , 516200 , 598400 , 509800 , 647600 , 541200 , 585500 , 592800 , 609500 , 753800 , 628200 , 672800 , 748900 , 830800 , 721700 , 694000 , 679600 , 739500 , 744700 , 917600 , 956700 , 810600
100 , 400 , 800 , 1300 , 1900 , 2900 , 4200 , 6800 , 7100 , 9800 , 10500 , 16500 , 14200 , 17100 , 20400 , 21600 , 27500 , 27300 , 31100 , 40900 , 37300 , 48100 , 53900 , 66700 , 72100 , 59100 , 61500 , 65700 , 73300 , 74200 , 79300 , 87900 , 93600 , 103400 , 128600 , 131500 , 141200 , 121100 , 180400 , 128300 , 139200 , 174000 , 164100 , 171200 , 165900 , 176000 , 192100 , 201900 , 198300 , 196300 , 222800 , 212000 , 266900 , 238000 , 263600 , 249800 , 255600 , 265300 , 289600 , 309400 , 311300 , 338700 , 317100 , 436500 , 388200 , 340000 , 389900 , 486000 , 375900 , 480300 , 395700 , 400000 , 420500 , 502200 , 459800 , 534400 , 484000 , 470200 , 503000 , 509900 , 553600 , 509900 , 641800 , 557700 , 585000 , 602500 , 604800 , 806200 , 623600 , 681600 , 647700 , 828600 , 751000 , 670100 , 679900 , 867800 , 755900 , 939400 , 861900 , 768300
100 , 400 , 700 , 1800 , 1900 , 2800 , 4200 , 6500 , 7100 , 10100 , 10400 , 15700 , 14200 , 17000 , 19400 , 21600 , 25100 , 27200 , 31300 , 40900 , 37300 , 45600 , 53900 , 64600 , 70800 , 59400 , 61400 , 64200 , 79500 , 89000 , 83400 , 84700 , 94800 , 94100 , 121300 , 127200 , 140200 , 143700 , 137600 , 140600 , 141300 , 179900 , 217200 , 155500 , 214600 , 175200 , 192800 , 209300 , 260800 , 239100 , 214500 , 223000 , 224800 , 239900 , 261700 , 257400 , 264400 , 264000 , 270800 , 379500 , 301800 , 371500 , 363900 , 456600 , 380700 , 346300 , 358300 , 372500 , 368400 , 429200 , 393300 , 401100 , 421300 , 511700 , 444400 , 458100 , 475400 , 463700 , 507900 , 517200 , 550800 , 554700 , 627800 , 726800 , 577400 , 581600 , 605300 , 741300 , 665400 , 615200 , 676200 , 818100 , 665400 , 741500 , 704900 , 799400 , 756900 , 937000 , 879400 , 821600
100 , 400 , 800 , 1600 , 1900 , 2800 , 4200 , 6500 , 7100 , 9000 , 10300 , 16300 , 14200 , 17400 , 19300 , 24500 , 25100 , 27300 , 31000 , 40900 , 37300 , 41000 , 53900 , 66100 , 71600 , 56800 , 64500 , 64200 , 78000 , 79400 , 83200 , 107500 , 92300 , 93900 , 126200 , 113000 , 125200 , 119500 , 167100 , 133600 , 139800 , 172800 , 182700 , 184800 , 223300 , 174400 , 192300 , 232500 , 190900 , 250500 , 252600 , 214600 , 220200 , 257000 , 260700 , 256000 , 254100 , 272400 , 270600 , 322200 , 302800 , 371500 , 373000 , 380500 , 394100 , 335300 , 370200 , 367000 , 368400 , 442800 , 388400 , 405700 , 430500 , 563900 , 454400 , 482000 , 490700 , 490800 , 506000 , 514400 , 562300 , 529400 , 670000 , 826900 , 634600 , 595500 , 610400 , 739000 , 652900 , 649300 , 649500 , 808800 , 727800 , 686700 , 750600 , 801600 , 748700 , 935000 , 785600 , 799500
100 , 400 , 700 , 1500 , 1900 , 2900 , 4100 , 6500 , 7100 , 8900 , 10300 , 16100 , 14200 , 19600 , 19400 , 25300 , 36200 , 27200 , 31000 , 40900 , 37400 , 91400 , 54600 , 65600 , 73000 , 56800 , 66600 , 73100 , 76600 , 74300 , 82900 , 94300 , 100600 , 96900 , 121200 , 106300 , 114200 , 121000 , 126000 , 132600 , 137400 , 172800 , 168500 , 167100 , 205400 , 173900 , 224800 , 186900 , 197100 , 203300 , 272200 , 220100 , 225000 , 274300 , 260800 , 261600 , 277200 , 280300 , 326200 , 299500 , 299600 , 383000 , 347400 , 350900 , 334900 , 335300 , 370100 , 392000 , 373200 , 497900 , 433000 , 424400 , 436700 , 545100 , 449000 , 488900 , 471600 , 495700 , 515400 , 516100 , 554400 , 518000 , 561300 , 770700 , 556600 , 597200 , 605600 , 638900 , 716600 , 627700 , 655200 , 852700 , 695700 , 708200 , 708300 , 728800 , 753700 , 936100 , 770200 , 844100
200 , 400 , 800 , 1500 , 1900 , 2800 , 4200 , 6500 , 7100 , 9600 , 10200 , 15200 , 14300 , 19500 , 19300 , 21600 , 25700 , 27400 , 31000 , 43100 , 37900 , 42900 , 57200 , 67100 , 65200 , 56900 , 62400 , 82900 , 73500 , 74300 , 83200 , 93100 , 93100 , 103900 , 121300 , 114600 , 122900 , 124000 , 125700 , 133700 , 134800 , 175700 , 208700 , 165900 , 201800 , 172100 , 210200 , 187100 , 196500 , 205200 , 213800 , 224000 , 219600 , 282700 , 260700 , 261000 , 372900 , 276200 , 327300 , 329000 , 302300 , 367600 , 314400 , 350400 , 335900 , 334900 , 412000 , 451600 , 465700 , 482300 , 479300 , 439900 , 417200 , 570600 , 473400 , 448600 , 480400 , 467200 , 507200 , 589600 , 520100 , 535700 , 610500 , 690200 , 548700 , 594300 , 614600 , 737900 , 616600 , 650700 , 658500 , 880400 , 694000 , 672400 , 734300 , 906100 , 740800 , 921000 , 741700 , 839100
